ITEM,Consumo
27/08/2009,24458.2227397643
28/08/2009,24060.9129371265
29/08/2009,22506.6165990221
30/08/2009,21051.2659002113
31/08/2009,24191.4307407368
01/09/2009,24764.5302319900
02/09/2009,25100.7414358852
03/09/2009,25211.4392289826
04/09/2009,25093.9487535001
05/09/2009,23339.6226564758
06/09/2009,21173.0521478687
07/09/2009,21117.7763392526
08/09/2009,24381.0723010281
09/09/2009,24804.1853132485
10/09/2009,25076.3919889424
11/09/2009,25046.8155220507
12/09/2009,23405.4840006023
13/09/2009,21269.6890808915
14/09/2009,24773.8452438471
15/09/2009,24762.2037714184
16/09/2009,24370.9520633510
17/09/2009,24335.1339540207
18/09/2009,24689.0583877105
19/09/2009,23384.4332755688
20/09/2009,21061.0439330423
21/09/2009,24288.1929239422
22/09/2009,24610.7188558254
23/09/2009,25275.6258593900
24/09/2009,25184.0378773702
25/09/2009,25018.2202535127
26/09/2009,23166.2624107052
27/09/2009,21156.0368749005
28/09/2009,24920.0433113934
29/09/2009,25198.1784064913
30/09/2009,24851.4941967920
01/10/2009,25184.7785122332
02/10/2009,25468.3975511752
03/10/2009,23580.5161194746
04/10/2009,21909.3126876115
05/10/2009,24360.2148986308
06/10/2009,25258.3417284590
07/10/2009,25202.0484516295
08/10/2009,25383.6208376332
09/10/2009,25457.8016452394
10/10/2009,24065.5577060503
11/10/2009,21664.6147374649
12/10/2009,21656.8844643664
13/10/2009,24971.5836671216
14/10/2009,25325.7807577726
15/10/2009,24714.8922859463
16/10/2009,25090.4710951929
17/10/2009,23447.7634261801
18/10/2009,20781.1610336776
19/10/2009,24596.8295810089
20/10/2009,24648.1330536128
21/10/2009,25243.1968750565
22/10/2009,25494.7868244751
23/10/2009,25597.8251358083
24/10/2009,24129.2491254908
25/10/2009,22187.4883433306
26/10/2009,23967.0533907425
27/10/2009,25891.4501727831
28/10/2009,26092.3406495483
29/10/2009,25638.9882328421
30/10/2009,25278.2679663513
31/10/2009,23639.6485930903
01/11/2009,21491.0588002153
02/11/2009,21455.2701834354
03/11/2009,24944.3965409207
04/11/2009,25310.8355304817
05/11/2009,24936.0156023119
06/11/2009,25381.1261049491
07/11/2009,24000.4757003424
08/11/2009,22333.8424330324
09/11/2009,25428.8811941235
10/11/2009,25564.7807685522
11/11/2009,24835.5027059612
12/11/2009,26180.3548640857
13/11/2009,26009.3915613768
14/11/2009,23922.1478734491
15/11/2009,21758.8159967994
16/11/2009,25229.4767782874
17/11/2009,26056.4473221928
18/11/2009,26378.2755753511
19/11/2009,25930.2439717256
20/11/2009,25337.0876847883
21/11/2009,23401.9155575977
22/11/2009,22218.0592069196
23/11/2009,25362.3566961683
24/11/2009,25863.6107349786
25/11/2009,25945.7115628291
26/11/2009,25899.3746185310
27/11/2009,26048.5675991009
28/11/2009,24092.6318757641
29/11/2009,22863.8739991432
30/11/2009,25937.8751865856
01/12/2009,25632.1825175119
02/12/2009,25638.5248133171
03/12/2009,25946.5978401763
04/12/2009,25914.4846894093
05/12/2009,24264.5824725899
06/12/2009,22566.6604665033
07/12/2009,25099.7232014581
08/12/2009,23933.7456674504
09/12/2009,25677.3565778029
10/12/2009,25378.3025519992
11/12/2009,25247.2121334294
12/12/2009,23669.0872919129
13/12/2009,22096.6681094337
14/12/2009,24838.4843219323
15/12/2009,25034.7114008194
16/12/2009,24724.5717945040
17/12/2009,24729.1905907845
18/12/2009,24468.8219544144
19/12/2009,23896.8322639669
20/12/2009,22410.0634309736
21/12/2009,24193.6959922241
22/12/2009,24233.3640716537
23/12/2009,23958.3102189164
24/12/2009,23354.1509691336
25/12/2009,20791.6637285606
26/12/2009,22530.0210360615
27/12/2009,21624.4686953692
28/12/2009,23087.0673516051
29/12/2009,23237.2302318269
30/12/2009,22544.2307072610
31/12/2009,21252.4169869987
01/01/2010,19064.0232729926
02/01/2010,19644.7910634061
03/01/2010,20117.1933440977
04/01/2010,23665.8108871414
05/01/2010,24494.9751336049
06/01/2010,24842.3895057138
07/01/2010,25279.1765668617
08/01/2010,24558.4964788500
09/01/2010,22767.9197199901
10/01/2010,21191.0415476216
11/01/2010,24164.6096308796
12/01/2010,24860.0221848767
13/01/2010,24703.1327977313
14/01/2010,24457.4534508606
15/01/2010,24456.4961552411
16/01/2010,23625.6591970097
17/01/2010,21771.3420999568
18/01/2010,24779.2411751232
19/01/2010,25179.3242719651
20/01/2010,24970.4773882242
21/01/2010,24360.9682946853
22/01/2010,24554.7499620861
23/01/2010,23141.2865860610
24/01/2010,20709.6217406455
25/01/2010,22886.1831645786
26/01/2010,23584.1014010054
27/01/2010,23348.3078618297
28/01/2010,23115.2458864043
29/01/2010,23628.8381537049
30/01/2010,22756.8625542775
31/01/2010,21640.0388225735
01/02/2010,24100.4407242609
02/02/2010,24276.5338514356
03/02/2010,25017.2906375710
04/02/2010,25558.8220837576
05/02/2010,25693.0377679087
06/02/2010,23957.3797253717
07/02/2010,21508.1440431270
08/02/2010,24376.3983257649
09/02/2010,24459.2153190523
10/02/2010,23957.1420964306
11/02/2010,24193.9627340759
12/02/2010,23247.0068007120
13/02/2010,21932.8827344232
14/02/2010,20295.5440358252
15/02/2010,21650.1640977664
16/02/2010,21192.0778080505
17/02/2010,23452.0344638618
18/02/2010,25511.3426151710
19/02/2010,25597.4233172308
20/02/2010,25114.3828946246
21/02/2010,21460.7166156269
22/02/2010,24419.0368623879
23/02/2010,25353.4923274910
24/02/2010,25600.9143324108
25/02/2010,25408.6279761270
26/02/2010,25388.0683940796
27/02/2010,23591.1616081013
28/02/2010,21608.2532073541
01/03/2010,24908.6081430059
02/03/2010,26037.8437136652
03/03/2010,26235.4614213529
04/03/2010,26315.4752063443
05/03/2010,26287.3895523586
06/03/2010,24545.3054522697
07/03/2010,22642.6165451365
08/03/2010,26100.8908188595
09/03/2010,26683.8979728713
10/03/2010,26909.9653147037
11/03/2010,26732.7446082428
12/03/2010,26741.6258224880
13/03/2010,24682.4097531541
14/03/2010,22183.6694484850
15/03/2010,26039.1781726273
16/03/2010,26051.4900963297
17/03/2010,24765.4308305781
18/03/2010,25333.4447198532
19/03/2010,25445.4406461157
20/03/2010,23614.6577059522
21/03/2010,21631.0620230535
22/03/2010,24596.9343277062
23/03/2010,24578.9756087393
24/03/2010,24547.8106974402
25/03/2010,25222.7594175308
26/03/2010,24831.8438820361
27/03/2010,23580.7349171615
28/03/2010,21282.1974944318
29/03/2010,24929.3128150803
30/03/2010,25407.6171342856
31/03/2010,24064.5070681409
01/04/2010,23385.7519516946
02/04/2010,20075.8758761076
03/04/2010,21061.4504155375
04/04/2010,20896.7176308985
05/04/2010,24393.9788942337
06/04/2010,24891.0143385593
07/04/2010,25037.4703166688
08/04/2010,24387.5723492566
09/04/2010,24362.9078425892
10/04/2010,23611.5793083932
11/04/2010,21381.2146087823
12/04/2010,24048.0250434677
13/04/2010,24393.8706000456
14/04/2010,25291.4463491581
15/04/2010,24819.7219277604
16/04/2010,24712.7823818161
17/04/2010,22765.0833353583
18/04/2010,21446.9341742200
19/04/2010,24738.5497052810
20/04/2010,25150.8896987090
21/04/2010,22195.8584230029
22/04/2010,25199.0561713905
23/04/2010,25166.7328562456
24/04/2010,23722.8894142167
25/04/2010,21403.2360267272
26/04/2010,25193.6407654718
27/04/2010,25766.5328430740
28/04/2010,25601.0214684660
29/04/2010,25463.8153322525
30/04/2010,24763.1769506154
01/05/2010,21989.1762064828
02/05/2010,21921.8912815839
03/05/2010,24452.5500914774
04/05/2010,24398.2240010621
05/05/2010,24802.3511102447
06/05/2010,24617.6221362922
07/05/2010,24656.9497829074
08/05/2010,24112.2351603851
09/05/2010,22450.9915805763
10/05/2010,25835.4360015250
11/05/2010,26087.2435753604
12/05/2010,26211.7117990605
13/05/2010,25974.7621613697
14/05/2010,26366.7278535830
15/05/2010,24772.8026024824
16/05/2010,22767.1697375504
17/05/2010,25382.7933907758
18/05/2010,26169.9516209056
19/05/2010,26411.2849850788
20/05/2010,26229.0034476921
21/05/2010,25914.9811414625
22/05/2010,24459.5174753658
23/05/2010,22843.5777579412
24/05/2010,25935.1982538694
25/05/2010,26364.5967096061
26/05/2010,26697.1521117606
27/05/2010,26526.5934321724
28/05/2010,26323.2114930940
29/05/2010,24094.4397363976
30/05/2010,21547.8494893842
31/05/2010,23798.7911125504
01/06/2010,24812.0032505890
02/06/2010,25513.0367404349
03/06/2010,22639.8675119952
04/06/2010,24350.5728490425
05/06/2010,23547.6336142893
06/06/2010,22044.8912174172
07/06/2010,25957.8497521024
08/06/2010,25921.0075775069
09/06/2010,25463.2090059566
10/06/2010,25958.3160485256
11/06/2010,26471.5866486986
12/06/2010,24876.6211476255
13/06/2010,22925.5458330531
14/06/2010,25791.5291925760
15/06/2010,24704.0250428570
16/06/2010,25983.2223702171
17/06/2010,26101.8901005826
18/06/2010,26334.5381315313
19/06/2010,24541.4212521389
20/06/2010,22672.4639974171
21/06/2010,25929.8476941723
22/06/2010,24519.3195158855
23/06/2010,25646.0361248334
24/06/2010,25532.9855176950
25/06/2010,24147.1376432683
26/06/2010,23592.6306061319
27/06/2010,22282.0691453157
28/06/2010,24689.1232529353
29/06/2010,26287.1940185110
30/06/2010,25895.6009366945
01/07/2010,25430.1450700612
02/07/2010,24347.6514883124
03/07/2010,24297.9184692707
04/07/2010,22436.3605054101
05/07/2010,25516.1049170669
06/07/2010,25728.8392959261
07/07/2010,25845.8288071702
08/07/2010,25884.9889593110
09/07/2010,25632.8146393623
10/07/2010,23839.3711770221
11/07/2010,22008.2019078794
12/07/2010,25183.4801604022
13/07/2010,25698.5388078319
14/07/2010,25647.6226784181
15/07/2010,25272.6731296787
16/07/2010,25348.7061594944
17/07/2010,23737.6526886136
18/07/2010,21319.1704372629
19/07/2010,24131.6763643235
20/07/2010,24671.8836555978
21/07/2010,24961.4504362390
22/07/2010,25153.2994818889
23/07/2010,24958.5459908204
24/07/2010,23636.5614478188
25/07/2010,21723.7241551134
26/07/2010,25088.6160934303
27/07/2010,25568.9505754039
28/07/2010,25774.1672763495
29/07/2010,26101.1188266235
30/07/2010,25386.7770017470
31/07/2010,23567.2848661497
01/08/2010,22171.2774135766
02/08/2010,26131.9611480981
03/08/2010,26777.0832610554
04/08/2010,26335.2997066455
05/08/2010,26597.5677077861
06/08/2010,26363.9210031464
07/08/2010,24355.1050801282
08/08/2010,22798.9495141388
09/08/2010,26306.3314272431
10/08/2010,26626.5791527502
11/08/2010,26598.5166929772
12/08/2010,26281.6024901292
13/08/2010,25944.9276886111
14/08/2010,24385.3366462997
15/08/2010,22601.8850350535
16/08/2010,25913.9867025410
17/08/2010,25735.0168873321
18/08/2010,25622.4808936251
19/08/2010,25577.1127208466
20/08/2010,26154.1531560934
21/08/2010,25029.4477794329
22/08/2010,22407.9584544789
23/08/2010,26725.3714073612
24/08/2010,26851.5320219704
25/08/2010,26872.0383374597
26/08/2010,26889.6632707153
27/08/2010,26371.3974368293
28/08/2010,24953.9478954060
29/08/2010,22768.7009005279
30/08/2010,26048.4466631780
31/08/2010,26443.2363545631
01/09/2010,27030.8031106186
02/09/2010,27173.7041836267
03/09/2010,27314.4874777789
04/09/2010,25786.6609329508
05/09/2010,24031.3532419955
06/09/2010,26604.8367408798
07/09/2010,24180.8151193617
08/09/2010,26981.6059852412
09/09/2010,27409.5209750817
10/09/2010,26849.3074763776
11/09/2010,25061.0625052442
12/09/2010,23209.4504004483
13/09/2010,27128.4769743675
14/09/2010,27595.8894455960
15/09/2010,27802.1925142154
16/09/2010,27456.0597190153
17/09/2010,27345.5324229787
18/09/2010,25487.0918727520
19/09/2010,23452.0695748360
20/09/2010,26702.4657664896
21/09/2010,26996.5916508670
22/09/2010,26973.8040147131
23/09/2010,27261.0039480014
24/09/2010,27381.3186320612
25/09/2010,25523.8826573808
26/09/2010,23840.5052638323
27/09/2010,27096.3175692763
28/09/2010,27285.5953173766
29/09/2010,27053.5026638481
30/09/2010,27099.7801827878
01/10/2010,27117.7714743962
02/10/2010,24840.5758304380
03/10/2010,23446.3770547003
04/10/2010,26741.7411200776
05/10/2010,27112.2708083326
06/10/2010,27680.3354062177
07/10/2010,28001.2631038841
08/10/2010,28061.4031195364
09/10/2010,26139.4135083416
10/10/2010,23322.0020799565
11/10/2010,25385.2015671499
12/10/2010,23428.3556507804
13/10/2010,26594.7285542858
14/10/2010,27113.7187671292
15/10/2010,27462.5642096794
16/10/2010,26281.4649265920
17/10/2010,22705.7175376779
18/10/2010,26291.0488969596
19/10/2010,27069.4010027680
20/10/2010,27216.2183726638
21/10/2010,27614.4582541043
22/10/2010,27334.9923009581
23/10/2010,25363.9046730342
24/10/2010,24047.0692262196
25/10/2010,25752.3253761258
26/10/2010,26389.6132036165
27/10/2010,27180.2213514406
28/10/2010,27041.5512941705
29/10/2010,26369.8100311524
30/10/2010,25182.8417301220
31/10/2010,23546.1290274888
01/11/2010,26009.5467412679
02/11/2010,23984.4814428566
03/11/2010,26986.9913453854
04/11/2010,27649.4707219155
05/11/2010,28073.0883467869
06/11/2010,26404.5705675953
07/11/2010,24399.1615515526
08/11/2010,27457.5378002809
09/11/2010,27536.3809848861
10/11/2010,27706.5884357259
11/11/2010,28289.2665740835
12/11/2010,27796.8865559131
13/11/2010,25190.6829168982
14/11/2010,21644.1222137033
15/11/2010,22652.4427236841
16/11/2010,26995.0398869612
17/11/2010,27708.8213971460
18/11/2010,27542.1618646264
19/11/2010,27522.0926010601
20/11/2010,25422.9325458613
21/11/2010,23217.7480268805
22/11/2010,26928.1685287538
23/11/2010,27714.4200412258
24/11/2010,27244.5577679660
25/11/2010,27128.5250720862
26/11/2010,27607.4221941704
27/11/2010,25967.2573923216
28/11/2010,23175.6283657344
29/11/2010,26750.5352016450
30/11/2010,27601.1438710258
01/12/2010,27395.5344178614
02/12/2010,27709.6281459568
03/12/2010,27452.9452513460
04/12/2010,25527.5610466710
05/12/2010,23375.4030945662
06/12/2010,26086.1013881474
07/12/2010,26793.7170219108
08/12/2010,25245.0630022985
09/12/2010,26417.2098723671
10/12/2010,27047.0519474770
11/12/2010,25923.2262989856
12/12/2010,24317.0897687233
13/12/2010,27185.7210502985
14/12/2010,27341.5684440777
15/12/2010,26625.4763197025
16/12/2010,25498.7007693809
17/12/2010,25163.4550105309
18/12/2010,24052.9038804785
19/12/2010,23181.5099792592
20/12/2010,25952.8349052618
21/12/2010,25862.4426190744
22/12/2010,25910.9389381823
23/12/2010,25943.0948725876
24/12/2010,23935.8463393589
25/12/2010,21523.7346905905
26/12/2010,22616.0481585566
27/12/2010,25631.9324528020
28/12/2010,26340.7466562067
29/12/2010,26406.0384099130
30/12/2010,25481.4581881681
31/12/2010,23660.0681892586
01/01/2011,20764.2806730779
02/01/2011,21219.2395807078
03/01/2011,24635.3479564219
04/01/2011,25445.7613367462
05/01/2011,25751.0891996059
06/01/2011,25344.3258580841
07/01/2011,24952.0809139304
08/01/2011,22762.1319009884
09/01/2011,21489.2050263162
10/01/2011,24607.5797855591
11/01/2011,25465.5254030462
12/01/2011,25218.7413636206
13/01/2011,25666.6356807778
14/01/2011,26043.3221082226
15/01/2011,24150.5604993545
16/01/2011,22196.0299749195
17/01/2011,24981.4202016053
18/01/2011,25511.7898225395
19/01/2011,25210.1216927827
20/01/2011,24188.4480124356
21/01/2011,24465.4167735795
22/01/2011,22744.0074354865
23/01/2011,21637.8182622053
24/01/2011,24669.9115375190
25/01/2011,23902.2650395226
26/01/2011,24532.7365801670
27/01/2011,24623.8899309277
28/01/2011,24216.1862247360
29/01/2011,22642.2070724757
30/01/2011,21144.4014645923
31/01/2011,24483.3763880463
01/02/2011,24252.6155181564
02/02/2011,24178.5020071725
03/02/2011,24946.4734522467
04/02/2011,25456.6279025331
05/02/2011,23563.5882733736
06/02/2011,21652.0104888236
07/02/2011,23978.3681135147
08/02/2011,25448.8174246667
09/02/2011,25581.6241013817
10/02/2011,25065.3523518006
11/02/2011,25759.1932900616
12/02/2011,24084.9953788336
13/02/2011,22604.5096148927
14/02/2011,24661.4456689223
15/02/2011,24153.5652731242
16/02/2011,24455.5522584564
17/02/2011,24860.3311244548
18/02/2011,24607.9858581382
19/02/2011,23948.4777696351
20/02/2011,21716.7791529478
21/02/2011,24788.2589224835
22/02/2011,25637.9333190209
23/02/2011,25748.2672648159
24/02/2011,25449.7796922584
25/02/2011,24970.6143510542
26/02/2011,23203.3939932451
27/02/2011,21079.8898182532
28/02/2011,24051.2750957324
01/03/2011,24369.6652610726
02/03/2011,25023.2376530280
03/03/2011,25243.1219630231
04/03/2011,24845.0667709592
05/03/2011,23524.8277913610
06/03/2011,22079.7824048154
07/03/2011,22780.9125328229
08/03/2011,21911.0570419208
09/03/2011,23837.9619678176
10/03/2011,25079.4445323068
11/03/2011,25182.7831976894
12/03/2011,23113.6803315486
13/03/2011,21179.5143851463
14/03/2011,24950.8768981530
15/03/2011,25602.0030996027
16/03/2011,25298.8226959809
17/03/2011,25504.9655552811
18/03/2011,25566.4612871616
19/03/2011,24506.9544022818
20/03/2011,22582.2473370244
21/03/2011,25930.6817859179
22/03/2011,26279.8455621271
23/03/2011,25417.5469255324
24/03/2011,25613.0407875019
25/03/2011,25619.0403309470
26/03/2011,23907.7650520811
27/03/2011,21447.9417620966
28/03/2011,25078.8418834628
29/03/2011,25707.1024823752
30/03/2011,25384.9514062131
31/03/2011,25386.6198527479
01/04/2011,25545.0913169665
02/04/2011,24140.0438688917
03/04/2011,22196.9440185176
04/04/2011,25516.7385301978
05/04/2011,25574.1026341166
06/04/2011,25850.4263443372
07/04/2011,25472.7723020682
08/04/2011,25654.5760476231
09/04/2011,24305.6853820016
10/04/2011,22033.7140657994
11/04/2011,25169.5694800514
12/04/2011,25755.2746699690
13/04/2011,25863.0011212541
14/04/2011,25262.9123228965
15/04/2011,25727.7761313017
16/04/2011,24546.4524902825
17/04/2011,22276.7532067889
18/04/2011,24938.5181539273
19/04/2011,25576.9844775675
20/04/2011,25380.7635581883
21/04/2011,23101.5388817541
22/04/2011,21827.7796885244
23/04/2011,22416.6868666124
24/04/2011,21378.2666234735
25/04/2011,25454.3533514523
26/04/2011,26109.1596432395
27/04/2011,25928.0299112553
28/04/2011,25564.6744829134
29/04/2011,26327.3608323082
30/04/2011,24513.2063057199
01/05/2011,22830.5615305842
02/05/2011,26449.0651442952
03/05/2011,26651.3446391792
04/05/2011,26561.2148347418
05/05/2011,26682.5376180735
06/05/2011,25751.6307474335
07/05/2011,24682.2224788818
08/05/2011,23149.7841047789
09/05/2011,25827.1909313741
10/05/2011,26158.3224094191
11/05/2011,26196.7624022046
12/05/2011,26231.1427419030
13/05/2011,25300.9000081895
14/05/2011,24454.2269572053
15/05/2011,22879.8190771681
16/05/2011,25895.0209117027
17/05/2011,26388.5271309188
18/05/2011,25909.2711687535
19/05/2011,25861.1528746856
20/05/2011,26410.9667284705
21/05/2011,24748.6294287405
22/05/2011,26202.6431863798
23/05/2011,22863.7163770985
24/05/2011,27038.1513724179
25/05/2011,27207.9975832321
26/05/2011,26895.6550311144
27/05/2011,27115.0093896938
28/05/2011,25692.1436332009
29/05/2011,23533.4059392594
30/05/2011,26488.7304531184
31/05/2011,26906.4367857812
01/06/2011,27237.5129006071
02/06/2011,27132.5419949881
03/06/2011,27135.6435829325
04/06/2011,25203.1360192328
05/06/2011,22976.1049850151
06/06/2011,26747.0392995257
07/06/2011,26377.5466933311
08/06/2011,26552.2651864206
09/06/2011,26970.5430384429
10/06/2011,27027.7317354591
11/06/2011,25567.4582305368
12/06/2011,23987.9696145445
13/06/2011,27049.5849636963
14/06/2011,27387.9258225184
15/06/2011,27550.0273658828
16/06/2011,27540.6246750517
17/06/2011,27244.2732740804
18/06/2011,25964.1759305677
19/06/2011,24113.3929899421
20/06/2011,26294.0417134540
21/06/2011,26785.1472742029
22/06/2011,26960.1239840252
23/06/2011,24510.3465384317
24/06/2011,25845.5370556919
25/06/2011,24684.9123356009
26/06/2011,23021.2448048133
27/06/2011,26872.0220431928
28/06/2011,27019.4935605009
29/06/2011,27282.2606683996
30/06/2011,26839.8763289110
01/07/2011,26253.9327435195
02/07/2011,24929.0127684195
03/07/2011,23352.1685435912
04/07/2011,26840.4181154077
05/07/2011,26288.2594247795
06/07/2011,26298.7635305754
07/07/2011,26869.5692996278
08/07/2011,26386.1872152215
09/07/2011,24542.2259505280
10/07/2011,22871.9885093594
11/07/2011,26139.9916955026
12/07/2011,26042.2399828209
13/07/2011,26469.4315480943
14/07/2011,26647.1968995661
15/07/2011,26569.1869286602
16/07/2011,24722.0991667921
17/07/2011,22843.5209572054
18/07/2011,25947.4951914988
19/07/2011,27180.4293336699
20/07/2011,27366.0034840192
21/07/2011,26892.9452906503
22/07/2011,26559.1965534592
23/07/2011,24957.4371051182
24/07/2011,22628.2081049492
25/07/2011,25658.8371080389
26/07/2011,26578.9697774017
27/07/2011,26944.9479220590
28/07/2011,26939.5641610096
29/07/2011,27069.9082406288
30/07/2011,25556.5562887905
31/07/2011,23720.1646790357
01/08/2011,27347.3048435057
02/08/2011,27168.2178114746
03/08/2011,27674.4767824016
04/08/2011,27698.1482976135
05/08/2011,28197.5370206809
06/08/2011,26353.1267830169
07/08/2011,23850.2321554695
08/08/2011,27649.9574363113
09/08/2011,28214.5654988647
10/08/2011,27816.1398943589
11/08/2011,28223.4040482774
12/08/2011,27890.5666233731
13/08/2011,25740.8282551808
14/08/2011,23586.4636953584
15/08/2011,24793.8168755721
16/08/2011,27648.6352712630
17/08/2011,28365.5207690964
18/08/2011,28328.8390238190
19/08/2011,28530.6313194834
20/08/2011,27109.2680468612
21/08/2011,24645.2620028032
22/08/2011,27775.8411202870
23/08/2011,27990.5604481727
24/08/2011,28129.2520016759
25/08/2011,28125.3575791676
26/08/2011,28333.3549731802
27/08/2011,26481.0166288280
28/08/2011,24701.6637214727
29/08/2011,28186.1095840073
30/08/2011,28551.9573969054
31/08/2011,28330.6354015174
01/09/2011,28359.2596233249
02/09/2011,28121.2777799031
03/09/2011,26187.0410260694
04/09/2011,24194.4042708683
05/09/2011,27871.9357123703
06/09/2011,28436.2332169285
07/09/2011,25590.9211801403
08/09/2011,28668.9786635775
09/09/2011,28973.4806165405
10/09/2011,27233.6492076193
11/09/2011,24835.9112726001
12/09/2011,28124.8619704702
13/09/2011,28509.3767901705
14/09/2011,27895.5238237085
15/09/2011,28427.8792070112
16/09/2011,28922.1462968034
17/09/2011,27357.0620231587
18/09/2011,25237.2413857001
19/09/2011,29116.0939214449
20/09/2011,29566.2151161065
21/09/2011,29912.1598709104
22/09/2011,29968.9505349473
23/09/2011,29877.7541922359
24/09/2011,27832.8113561747
25/09/2011,25830.9875838965
26/09/2011,29153.3546404752
27/09/2011,29189.7800311227
28/09/2011,29509.0873420005
29/09/2011,29624.2711796219
30/09/2011,29356.3356240987
01/10/2011,27379.9436478328
02/10/2011,25022.1598454218
03/10/2011,28122.7107592678
04/10/2011,28365.5656730200
05/10/2011,28911.1754532600
06/10/2011,28640.5896779184
07/10/2011,28732.8372630825
08/10/2011,27630.1684824394
09/10/2011,25351.8323607900
10/10/2011,28465.7059994470
11/10/2011,29459.5735028465
12/10/2011,26523.7306300436
13/10/2011,29468.6228037154
14/10/2011,29496.0921039265
15/10/2011,27638.1648381702
16/10/2011,24810.8659909097
17/10/2011,28879.9658058951
18/10/2011,29046.6990148440
19/10/2011,29447.5171059441
20/10/2011,26866.0215239562
21/10/2011,26099.2155161497
22/10/2011,25254.0325655869
23/10/2011,24738.7957748387
24/10/2011,27714.8607196814
25/10/2011,29060.3170900848
26/10/2011,28624.5056586828
27/10/2011,28938.5650831853
28/10/2011,28702.8789149181
29/10/2011,26823.2698545983
30/10/2011,24193.5531374720
31/10/2011,27728.3582320709
01/11/2011,28317.4202231698
02/11/2011,24489.7080557800
03/11/2011,27505.7269120267
04/11/2011,27781.8013025694
05/11/2011,26817.3858485487
06/11/2011,24927.1907490216
07/11/2011,28150.1491392580
08/11/2011,28698.2904371772
09/11/2011,28775.7707054117
10/11/2011,28875.1171869375
11/11/2011,28525.0169726507
12/11/2011,26684.2229368175
13/11/2011,23941.6501454514
14/11/2011,25676.2438690242
15/11/2011,24836.6864428149
16/11/2011,28750.5112793558
17/11/2011,28352.3363422761
18/11/2011,28274.2048245037
19/11/2011,26504.7804445307
20/11/2011,24528.5471787308
21/11/2011,28244.6978032493
22/11/2011,28480.8399797263
23/11/2011,28581.5719116346
24/11/2011,29245.7295438972
25/11/2011,28704.3883307407
26/11/2011,26717.9073808839
27/11/2011,24566.9054402042
28/11/2011,28450.5586202458
29/11/2011,29315.8240915774
30/11/2011,29121.3747017842
01/12/2011,28786.5309765924
02/12/2011,28865.3239112548
03/12/2011,26785.1507861513
04/12/2011,24285.8737481026
05/12/2011,28392.8102709766
06/12/2011,29468.5257627449
07/12/2011,29361.1005064943
08/12/2011,27326.6655985026
09/12/2011,28924.3716989624
10/12/2011,27526.4219985882
11/12/2011,25072.3165957051
12/12/2011,28847.1788261761
13/12/2011,29470.5964813505
14/12/2011,29593.2940997093
15/12/2011,29558.9389632249
16/12/2011,29301.8155163825
17/12/2011,27604.5716225775
18/12/2011,25719.9902387945
19/12/2011,28541.5980357968
20/12/2011,29155.4016870964
21/12/2011,29018.6113864875
22/12/2011,29102.0699027761
23/12/2011,28428.5208313339
24/12/2011,26541.5271614218
25/12/2011,23943.4450344744
26/12/2011,26837.2826196261
27/12/2011,27946.0109958634
28/12/2011,27830.2275734321
29/12/2011,27811.2237756892
30/12/2011,27682.8528836696
31/12/2011,26056.7397700421
01/01/2012,23536.5856512765
02/01/2012,26087.2525208481
03/01/2012,27889.6122900524
04/01/2012,28058.5415148966
05/01/2012,27330.3610448357
06/01/2012,26800.1237974939
07/01/2012,26324.3313655510
08/01/2012,24569.9457167261
09/01/2012,27571.2242075270
10/01/2012,27473.8421185071
11/01/2012,27312.4199056099
12/01/2012,27956.8680634079
13/01/2012,27769.2397012899
14/01/2012,26011.9815808800
15/01/2012,23870.0482076714
16/01/2012,24990.1253452658
17/01/2012,25901.6734311325
18/01/2012,26106.8714940782
19/01/2012,25511.0845451686
20/01/2012,26071.0963926149
21/01/2012,25369.9426551611
22/01/2012,22894.6696484676
23/01/2012,25732.4315186762
24/01/2012,26412.1510111102
25/01/2012,27342.8393451286
26/01/2012,27468.5241178399
27/01/2012,27733.4059098999
28/01/2012,26299.5725965672
29/01/2012,24106.5311478002
30/01/2012,27425.6850268748
31/01/2012,28184.9032676407
01/02/2012,28602.0342957493
02/02/2012,28388.8610449416
03/02/2012,28375.0711611541
04/02/2012,26647.7235548541
05/02/2012,24613.3560480706
06/02/2012,27699.9704819729
07/02/2012,28466.6890522648
08/02/2012,28130.1816579542
09/02/2012,27231.0763094155
10/02/2012,26942.4124470731
11/02/2012,25223.8616751570
12/02/2012,22835.8602631100
13/02/2012,25351.5224550501
14/02/2012,26047.0524634410
15/02/2012,25188.9144882808
16/02/2012,25860.9444866539
17/02/2012,25041.7147821471
18/02/2012,23974.5539962487
19/02/2012,23000.4695120002
20/02/2012,24107.3262538415
21/02/2012,23090.7662125408
22/02/2012,25459.8836868359
23/02/2012,26324.9815883118
24/02/2012,26154.5706053530
25/02/2012,24840.2535006569
26/02/2012,23758.7957480838
27/02/2012,25706.9768479412
28/02/2012,26329.5367976542
29/02/2012,26846.0605432414
01/03/2012,26638.9027759791
02/03/2012,27023.0072262912
03/03/2012,25669.1749216517
04/03/2012,23732.1778729943
05/03/2012,26917.4568005975
06/03/2012,26982.2328445586
07/03/2012,26356.4051649549
08/03/2012,26578.2709054800
09/03/2012,26184.8470215129
10/03/2012,24712.6535068099
11/03/2012,23503.5275436101
12/03/2012,26856.0775365063
13/03/2012,27354.8391650945
14/03/2012,27157.7802875169
15/03/2012,27218.2354146933
